scenario,time,population_path_error,labor_productivity_path_error,effective_labor_identity_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth_residual,fd_capability_growth_residual,fd_consumption_growth_residual,fd_shadow_growth_residual
near_unit_sigma_xl_090_hm_2_T_5000,3878.0,0.0,0.0,0.0,3.3306690738754696e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.942890293094024e-16,0.0,1.5202061831587343e-11,0.0,-7.771561172376096e-16,0.0,-8.881784197001252e-16,0.0,-7.602807272633072e-12,0.0,0.0,1.5202061831587343e-11,-2.6645352591003757e-14,0.014467532903325267,0.01209868010274253,0.002592062061272546,0.012098118825767855,0.00745568244473916,0.0,0.0,0.0,0.0,0.14686421444174752,0.9999254888468448,0.0003548424868326807,5.725958301117738e-06,7.464639944274983e-10,0.03212406259628084,0.04009811882576786,-33.164776807605335,29.726626891530533,0.0,4.335677650235681e-12,1.1453598486310668e-13,1.3808190701958267e-12,7.166189794349798e-10
near_unit_sigma_xl_090_hm_2_T_5000,3880.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.4949819160392508e-11,0.0,-1.4432899320127035e-15,0.0,1.7763568394002505e-15,0.0,-7.474909580196254e-12,-1.1102230246251565e-16,-6.938893903907228e-18,1.4949819160392508e-11,-7.105427357601002e-15,0.014452314772472295,0.01209836710979112,0.002591646511990821,0.01209780520497939,0.007454527381643344,0.0,0.0,0.0,6.938893903907228e-18,0.14684602806858013,0.999925889988549,0.00035340090433090587,5.701620027307694e-06,7.392734653258926e-10,0.03212498693432842,0.040097805204979395,-33.179687018593995,29.741565876113647,0.0,4.675593245906384e-12,2.971928259043466e-14,1.5298803890395618e-12,7.56529922041338e-10
near_unit_sigma_xl_090_hm_2_T_5000,3882.0,0.0,0.0,0.0,1.1102230246251565e-15,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.467981292080367e-11,0.0,-2.1094237467877974e-15,0.0,8.881784197001252e-16,0.0,-7.339906460401835e-12,0.0,0.0,1.467981292080367e-11,-2.3092638912203256e-14,0.014437144760680223,0.012098054645443328,0.0025912311506509507,0.012097492127238242,0.007453374961175735,0.0,0.0,0.0,0.0,0.14682789974821578,0.9999262888588594,0.0003519642680415021,5.6773711542271245e-06,7.321515514316932e-10,0.032125909136453336,0.040097492127238246,-33.19459492185945,29.756502485659677,0.0,4.244556095489571e-12,7.681225447364604e-14,1.3660392261805043e-12,6.851034461963224e-10
near_unit_sigma_xl_090_hm_2_T_5000,3884.0,0.0,0.0,0.0,2.886579864025407e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.440270125385723e-11,0.0,3.3306690738754696e-16,0.0,1.7763568394002505e-15,7.105427357601002e-15,-7.197797913249815e-12,2.220446049250313e-16,6.938893903907228e-18,1.440270125385723e-11,-5.329070518200751e-15,0.014422022789534264,0.012097742711133043,0.002590815980085613,0.01209717959389401,0.0074522252010561785,0.0,0.0,0.0,-6.938893903907228e-18,0.1468098293816933,0.9999266854713185,0.00035053256682017703,5.653211455710962e-06,7.250976074760891e-10,0.032126829185711206,0.040097179593894014,-33.20950052303158,29.77143672527686,0.0,4.736898373547405e-12,7.063100104787168e-14,1.5332110581134373e-12,7.573570937058349e-10
near_unit_sigma_xl_090_hm_2_T_5000,3886.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.326672684688674e-17,0.0,1.4164669437377597e-11,0.0,-3.3306690738754696e-16,0.0,1.7763568394002505e-15,0.0,-7.077005648170598e-12,0.0,0.0,1.4164669437377597e-11,5.684341886080802e-14,0.01440694878035312,0.012097431308382221,0.0025904010028832128,0.012096867606431978,0.0074510781071360985,0.0,0.0,0.0,0.0,0.14679181686976253,0.9999270798393946,0.0003491057895177676,5.6291407029296115e-06,7.181109938069064e-10,0.032127747077210674,0.04009686760643198,-33.22440382738163,29.786368600089993,0.0,4.262458441761652e-12,1.6487679277421563e-14,1.4018716743002813e-12,6.70453505213775e-10
near_unit_sigma_xl_090_hm_2_T_5000,3888.0,0.0,0.0,0.0,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,1.3894663197788759e-11,0.0,8.881784197001252e-16,0.0,1.7763568394002505e-15,7.105427357601002e-15,-6.94910795573378e-12,0.0,6.938893903907228e-18,1.3894663197788759e-11,5.329070518200751e-15,0.014391922654189516,0.012097120438747173,0.0025899862214982467,0.012096556166395732,0.007449933678743102,0.0,0.0,0.0,-1.3877787807814457e-17,0.1467738621128835,0.99992747197646,0.00034768392498028177,5.605158665635407e-06,7.111910765014725e-10,0.032128662812669316,0.040096556166395736,-33.23930483999198,29.801298115240723,0.0,4.5414713656377614e-12,1.0168862280002244e-13,1.4554815686018685e-12,7.148118000288584e-10
near_unit_sigma_xl_090_hm_2_T_5000,3890.0,0.0,0.0,0.0,-2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3642420526593924e-11,0.0,7.771561172376096e-16,0.0,0.0,0.0,-6.821210263296962e-12,0.0,-6.938893903907228e-18,1.3642420526593924e-11,-2.4868995751603507e-14,0.014376944331827233,0.012096810103600794,0.002589571638861073,0.012096245275049676,0.007448791938505436,0.0,0.0,0.0,6.938893903907228e-18,0.1467559650112239,0.9999278618958126,0.00034626696204840326,5.581265118761338e-06,7.043372281489823e-10,0.03212957637012977,0.04009624527504968,-33.25420356669851,29.816225275887305,0.0,4.365910410975005e-12,-2.6359123217467584e-15,1.4466552955560985e-12,6.704704152982188e-10
near_unit_sigma_xl_090_hm_2_T_5000,3892.0,0.0,0.0,0.0,1.9984014443252818e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,1.340794142379309e-11,0.0,-1.1102230246251565e-15,0.0,0.0,0.0,-6.707523425575346e-12,-1.1102230246251565e-16,0.0,1.340794142379309e-11,-8.881784197001252e-15,0.014362013733793226,0.012096500304572093,0.002589157257179118,0.012095934934062226,0.0074476528737748016,0.0,0.0,0.0,0.0,0.14673812546467271,0.9999282496106648,0.0003448548895587717,5.557459829467791e-06,6.975488261565613e-10,0.03213048776345986,0.04009593493406223,-33.26910001223826,29.831150087204232,0.0,4.3516371062146675e-12,1.15409418133261e-13,1.3899090212099452e-12,6.724019119275226e-10
near_unit_sigma_xl_090_hm_2_T_5000,3894.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.942890293094024e-16,0.0,1.3162804179955856e-11,0.0,6.661338147750939e-16,0.0,0.0,0.0,-6.579625733138528e-12,0.0,0.0,1.3162804179955856e-11,-7.105427357601002e-15,0.01434713078034389,0.012096191042958053,0.0025887430795142013,0.012095625144593426,0.007446516513692748,0.0,0.0,0.0,0.0,0.14672034337282408,0.9999286351341405,0.0003434476963426195,5.533742574142782e-06,6.90825254841299e-10,0.03213139696405837,0.04009562514459343,-33.283994182686754,29.84607255438266,0.0,4.488916183209568e-12,8.844053961398757e-15,1.479670552750889e-12,6.769872648582087e-10
near_unit_sigma_xl_090_hm_2_T_5000,3896.0,0.0,0.0,0.0,-1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.290700879508222e-11,0.0,1.1102230246251565e-15,0.0,-1.7763568394002505e-15,0.0,-6.458833468059311e-12,0.0,6.938893903907228e-18,1.290700879508222e-11,-1.7763568394002505e-15,0.014332295391484211,0.012095882320382965,0.0025883291080445823,0.012095315908312261,0.007445382844291394,0.0,0.0,0.0,-6.938893903907228e-18,0.14670261863500111,0.9999290184792925,0.0003420453712274784,5.510113119742276e-06,6.84165903034053e-10,0.03213230398711919,0.040095315908312265,-33.298886082772185,29.860992682629476,0.0,4.206558712471775e-12,1.0310328979468153e-13,1.3440845658685419e-12,6.377543701474586e-10
near_unit_sigma_xl_090_hm_2_T_5000,3898.0,0.0,0.0,0.0,-3.4416913763379853e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,1.2708056829069392e-11,0.0,-6.661338147750939e-16,0.0,-1.7763568394002505e-15,7.105427357601002e-15,-6.352252057695296e-12,2.220446049250313e-16,0.0,1.2708056829069392e-11,5.329070518200751e-15,0.014317507486952662,0.012095574138159974,0.002587915345746076,0.012095007226405045,0.007444251890625073,0.0,0.0,0.0,0.0,0.14668495115023544,0.9999293996590882,0.0003406479030357718,5.48657124178352e-06,6.775701662773584e-10,0.032133208808171894,0.04009500722640505,-33.31377571847366,29.87591047716804,0.0,4.6330231318059134e-12,4.137445594465383e-14,1.516627101683099e-12,6.877770714064368e-10
near_unit_sigma_xl_090_hm_2_T_5000,3900.0,0.0,0.0,0.0,8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,1.2455814157874556e-11,0.0,-9.992007221626409e-16,0.0,0.0,0.0,-6.224354365258478e-12,-1.1102230246251565e-16,0.0,1.2455814157874556e-11,2.6645352591003757e-14,0.014302766986236897,0.01209526649781887,0.0025875017949702882,0.012094699100412033,0.007443123647302874,0.0,0.0,0.0,0.0,0.14666734081728858,0.9999297786864101,0.0003392552805862317,5.4631167091845e-06,6.710374448865667e-10,0.0321341114336701,0.04009469910041204,-33.32866309482344,29.890825943237292,0.0,4.150978172301478e-12,5.312590645178972e-14,1.3494969031135895e-12,6.122310991507618e-10
near_unit_sigma_xl_090_hm_2_T_5000,3902.0,0.0,0.0,0.0,-3.4416913763379853e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2217782341394923e-11,0.0,-1.4432899320127035e-15,0.0,-3.552713678800501e-15,0.0,-6.110667527536862e-12,0.0,-6.938893903907228e-18,1.2217782341394923e-11,4.085620730620576e-14,0.014288073808566028,0.01209495940076108,0.0025870884584103036,0.012094391531669378,0.007441998125697014,0.0,0.0,0.0,1.3877787807814457e-17,0.14664978753464059,0.9999301555740656,0.0003378674926931391,5.439749294543032e-06,6.645671451744587e-10,0.03213501185303195,0.04009439153166938,-33.34354821739987,29.905739086092073,0.0,4.579198131793305e-12,7.0756334819011e-14,1.4760762057086652e-12,6.702423061000218e-10
near_unit_sigma_xl_090_hm_2_T_5000,3904.0,0.0,0.0,0.0,-2.886579864025407e-15,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.2004619520666893e-11,0.0,-1.9984014443252818e-15,0.0,1.7763568394002505e-15,0.0,-5.9969806898152456e-12,0.0,-6.938893903907228e-18,1.2004619520666893e-11,-1.7763568394002505e-15,0.014273427872915533,0.012094652848378483,0.0025866753387323166,0.012094084521500285,0.007440875335911833,0.0,0.0,0.0,1.3877787807814457e-17,0.14663229120049692,0.9999305303347811,0.0003364845281667692,5.41646877021141e-06,6.581586789123294e-10,0.03213591005693595,0.04009408452150029,-33.358431091757794,29.92064991100298,0.0,4.21205431644367e-12,5.7870375158586285e-15,1.3892290096073623e-12,6.015246425961074e-10
near_unit_sigma_xl_090_hm_2_T_5000,3906.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177369313154486e-11,0.0,-2.220446049250313e-16,0.0,-1.7763568394002505e-15,0.0,-5.8903992794512305e-12,0.0,0.0,1.177369313154486e-11,3.552713678800501e-15,0.014258829098012614,0.012094346842171824,0.0025862624383126507,0.012093778071413645,0.0074397552739843414,0.0,0.0,0.0,0.0,0.14661485171279462,0.9999309029812009,0.00033510637581377046,5.393274905571325e-06,6.518114629522238e-10,0.03213680605037164,0.04009377807141365,-33.37331172302184,29.935558423255728,0.0,4.380759643929366e-12,9.064103634326415e-14,1.4038839535324144e-12,6.286365178409525e-10
near_unit_sigma_xl_090_hm_2_T_5000,3908.0,0.0,0.0,0.0,-3.1086244689504383e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155697759713803e-11,0.0,-5.551115123125783e-16,0.0,3.552713678800501e-15,7.105427357601002e-15,-5.7767124417296145e-12,-1.1102230246251565e-16,6.938893903907228e-18,1.155697759713803e-11,3.552713678800501e-15,0.01424427740232829,0.012094041383400346,0.0025858497600695597,0.012093472182549032,0.00743863796248187,0.0,0.0,0.0,-6.938893903907228e-18,0.14659746896919268,0.9999312735258983,0.0003337330244364997,5.370167475719282e-06,6.455249202289951e-10,0.032137699811320565,0.040093472182549036,-33.38819011717291,29.95046462815188,0.0,4.314736068433689e-12,-4.575333167888829e-15,1.429793783369604e-12,6.040779820803976e-10
near_unit_sigma_xl_090_hm_2_T_5000,3910.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,8.326672684688674e-17,0.0,1.1340262062731199e-11,0.0,-9.992007221626409e-16,0.0,0.0,0.0,-5.6701310313655995e-12,0.0,0.0,1.1340262062731199e-11,-4.085620730620576e-14,0.014229772704092305,0.012093736473628748,0.0025854373062183513,0.012093166856500463,0.00743752338972932,0.0,0.0,0.0,0.0,0.1465801428670899,0.9999316419813615,0.00033236446283432743,5.347146248503507e-06,6.392984781458341e-10,0.03213859135260179,0.04009316685650047,-33.40306627912253,29.965368531007673,0.0,4.2072109684987424e-12,9.567433650881085e-14,1.3384918173819926e-12,5.931111574097869e-10
near_unit_sigma_xl_090_hm_2_T_5000,3912.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1148415524075972e-11,0.0,-1.9984014443252818e-15,0.0,0.0,7.105427357601002e-15,-5.5706550483591855e-12,0.0,0.0,1.1148415524075972e-11,-1.2434497875801753e-14,0.014215314921280652,0.012093432114062136,0.0025850250797248113,0.01209286209434405,0.007436411580774051,0.0,0.0,0.0,0.0,0.14656287330360923,0.9999320083600041,0.00033100067980236546,5.324210999618356e-06,6.331315703403965e-10,0.03213948064964396,0.04009286209434405,-33.4179402149613,29.98027013715498,0.0,4.431538469518159e-12,1.3090223349720986e-14,1.4600196052150238e-12,6.103504021637285e-10
near_unit_sigma_xl_090_hm_2_T_5000,3914.0,0.0,0.0,0.0,-1.887379141862766e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.0960121699099545e-11,0.0,-2.220446049250313e-16,0.0,-1.7763568394002505e-15,0.0,-5.4782844927103724e-12,0.0,-6.938893903907228e-18,1.0960121699099545e-11,-2.842170943040401e-14,0.014200903971630858,0.012093128306226941,0.0025846130828372504,0.012092557897630939,0.007435302525720215,0.0,0.0,0.0,1.3877787807814457e-17,0.14654566017561801,0.999932372674158,0.0003296416641329984,5.30136149741947e-06,6.270236348189627e-10,0.0321403677134375,0.04009255789763094,-33.43281192968766,29.99516945194003,0.0,4.081956994639313e-12,7.004119506603956e-14,1.3126513764838421e-12,5.615476486586779e-10
near_unit_sigma_xl_090_hm_2_T_5000,3916.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0729195309977513e-11,0.0,-1.1102230246251565e-16,0.0,-1.7763568394002505e-15,-7.105427357601002e-15,-5.364597654988756e-12,-1.1102230246251565e-16,6.938893903907228e-18,1.0729195309977513e-11,1.7763568394002505e-15,0.014186539772632099,0.012092825051366343,0.0025842013183829523,0.012092254267500595,0.0074341962430229044,0.0,0.0,0.0,-6.938893903907228e-18,0.14652850337971327,0.9999327349360876,0.0003282874046147754,5.278597516295671e-06,6.209741155019523e-10,0.032141252526094476,0.0400922542675006,-33.44768142921391,30.01006648072437,0.0,4.547015541866983e-12,3.326592473706924e-14,1.4787684965433812e-12,6.140238109630936e-10
near_unit_sigma_xl_090_hm_2_T_5000,3918.0,0.0,0.0,0.0,6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,1.0540901485001086e-11,0.0,9.992007221626409e-16,0.0,0.0,0.0,-5.272227099339943e-12,0.0,6.938893903907228e-18,1.0540901485001086e-11,1.7763568394002505e-14,0.014172222241535377,0.01209252235089326,0.00258378978881728,0.012091951205342198,0.007433092733082791,0.0,0.0,0.0,-6.938893903907228e-18,0.14651140281223596,0.9999330951579722,0.0003269378900334353,5.2559188268963305e-06,6.149824610163152e-10,0.032142135088105483,0.0400919512053422,-33.462548718894766,30.02496122888381,0.0,4.053028745953924e-12,1.4195242203918212e-14,1.3271952981064317e-12,5.413969272893837e-10
near_unit_sigma_xl_090_hm_2_T_5000,3920.0,0.0,0.0,0.0,-6.661338147750939e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341949518988258e-11,0.0,-3.3306690738754696e-16,0.0,-3.552713678800501e-15,0.0,-5.172751116333529e-12,-1.1102230246251565e-16,0.0,1.0341949518988258e-11,-2.3092638912203256e-14,0.01415795129535138,0.012092220206160666,0.00258337849667638,0.012091648712470614,0.007431992000328298,0.0,0.0,0.0,6.938893903907228e-18,0.14649435836926758,0.9999334533519234,0.0003255931091715986,5.233325200788926e-06,6.090481252012216e-10,0.03214301539584297,0.04009164871247062,-33.477413804227744,30.03985370180882,0.0,4.398280351036732e-12,5.6993906122349e-14,1.4198989206626322e-12,5.84940477998952e-10
near_unit_sigma_xl_090_hm_2_T_5000,3922.0,0.0,0.0,0.0,-2.1094237467877974e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.014655026665423e-11,0.0,8.881784197001252e-16,0.0,0.0,0.0,-5.073275133327115e-12,0.0,0.0,1.014655026665423e-11,3.552713678800501e-15,0.014143726850851137,0.01209191861842391,0.0025829674447017596,0.012091346790047718,0.0074308940593304715,0.0,0.0,0.0,0.0,0.14647736994663083,0.9999338095299679,0.0003242530508087633,5.210816411699617e-06,6.03170567202051e-10,0.03214389343534275,0.04009134679004772,-33.49227669104637,30.0547439049043,0.0,4.128412889325972e-12,-1.606310570667624e-14,1.3675519050515561e-12,5.374514513989403e-10
near_unit_sigma_xl_090_hm_2_T_5000,3924.0,0.0,0.0,0.0,3.1086244689504383e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,9.951151014320203e-12,0.0,1.1102230246251565e-16,0.0,0.0,0.0,-4.973799150320701e-12,0.0,0.0,9.951151014320203e-12,3.552713678800501e-15,0.014129548824573781,0.012091617589129924,0.002582556635184437,0.012091045439536922,0.007429798902748759,0.0,0.0,0.0,0.0,0.14646043743989887,0.9999341637040681,0.00032291770372209393,5.188392228896977e-06,5.973492506573824e-10,0.03214476921494386,0.040091045439536926,-33.50713738450426,30.06963184358911,0.0,4.195296887665734e-12,6.889887965710884e-14,1.339879596162774e-12,5.48626248597639e-10
near_unit_sigma_xl_090_hm_2_T_5000,3926.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,9.78417347141658e-12,0.0,-2.220446049250313e-16,0.0,1.7763568394002505e-15,7.105427357601002e-15,-4.888534022029489e-12,0.0,0.0,9.78417347141658e-12,-7.283063041541027e-14,0.01411541713281774,0.01209131711943335,0.00258214607102105,0.012090744661959245,0.007428706552940721,0.0,0.0,0.0,0.0,0.14644356074438528,0.999934515886105,0.0003215870566854718,5.166052427833931e-06,5.915836448831958e-10,0.0321456427127238,0.04009074466195925,-33.52199589071095,30.084517523296597,0.0,4.229165628810705e-12,-1.7145573155685767e-14,1.3993320391314512e-12,5.392418525596021e-10
near_unit_sigma_xl_090_hm_2_T_5000,3928.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,9.581668791724951e-12,0.0,-6.661338147750939e-16,0.0,1.7763568394002505e-15,7.105427357601002e-15,-4.789058039023075e-12,-1.1102230246251565e-16,0.0,9.581668791724951e-12,-2.4868995751603507e-14,0.014101331691657212,0.01209101721079546,0.002581735754421529,0.01209044445881196,0.007427616998824285,0.0,0.0,0.0,0.0,0.14642673975516232,0.9999348660878886,0.0003202610984709396,5.1437967771753225e-06,5.858732233341584e-10,0.03214651394081332,0.040090444458811964,-33.53685221472998,30.099400949473498,0.0,4.046332713336653e-12,5.80486179957429e-14,1.2920289838014298e-12,5.155187249306081e-10
near_unit_sigma_xl_090_hm_2_T_5000,3930.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,9.425349389857729e-12,0.0,0.0,0.0,3.552713678800501e-15,7.105427357601002e-15,-4.710898338089464e-12,2.220446049250313e-16,0.0,9.425349389857729e-12,6.039613253960852e-14,0.0140872924169276,0.01209071786435336,0.0025813256882614237,0.012090144831099527,0.007426530261947416,0.0,0.0,0.0,0.0,0.14640997436704517,0.9999352143211542,0.00031893981784745476,5.121625052331831e-06,5.80217465109581e-10,0.03214738287808724,0.04009014483109953,-33.55170636267385,30.11428212758094,0.0,4.355328597771546e-12,-5.7397663011382605e-15,1.4312648288772323e-12,5.429072538754021e-10
near_unit_sigma_xl_090_hm_2_T_5000,3932.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.240608278560103e-12,0.0,1.2212453270876722e-15,0.0,3.552713678800501e-15,7.105427357601002e-15,-4.618527782440651e-12,0.0,0.0,9.240608278560103e-12,3.375077994860476e-14,0.014073299224241545,0.012090419081507611,0.0025809158748397666,0.012089845780236579,0.0074254463358241,0.0,0.0,0.0,0.0,0.14639326447460993,0.9999355605975658,0.0003176232035822853,5.099537023080468e-06,5.746158534963485e-10,0.032148249531979874,0.04008984578023658,-33.566558339779654,30.1291610630931,0.0,3.943942394890598e-12,2.6013479564879205e-14,1.2728221254754146e-12,4.898906766359623e-10
near_unit_sigma_xl_090_hm_2_T_5000,3934.0,0.0,0.0,0.0,1.3322676295501878e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,7.105427357601002e-15,1.942890293094024e-16,0.0,9.066525308298878e-12,0.0,7.771561172376096e-16,0.0,3.552713678800501e-15,7.105427357601002e-15,-4.533262654149439e-12,-2.220446049250313e-16,0.0,9.066525308298878e-12,-4.973799150320701e-14,0.014059352028980914,0.012090120863456545,0.0025805063168516666,0.012089547307327385,0.007424365233422832,0.0,0.0,0.0,0.0,0.14637660997218443,0.9999359049287171,0.0003163112444401196,5.077532463231818e-06,5.690678770232311e-10,0.03214911389008149,0.04008954730732739,-33.58140815191576,30.14403776149812,0.0,4.395782349231325e-12,1.455736572952837e-14,1.4263382142054581e-12,5.398759148067533e-10
near_unit_sigma_xl_090_hm_2_T_5000,3936.0,0.0,0.0,0.0,-9.992007221626409e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,8.881784197001252e-12,0.0,-4.440892098500626e-16,0.0,-1.7763568394002505e-15,0.0,-4.440892098500626e-12,0.0,0.0,8.881784197001252e-12,2.4868995751603507e-14,0.014045450746304903,0.012089823211466955,0.0025800970168157714,0.012089249413595897,0.007423286959234325,0.0,0.0,0.0,0.0,0.14636001075385704,0.9999362473261266,0.00031500392918380515,5.055611144957804e-06,5.635730287739974e-10,0.032149975948615156,0.0400892494135959,-33.596255804695005,30.158912228297154,0.0,3.9535041906901824e-12,-2.3866759263357906e-14,1.305629215853088e-12,4.765484742930148e-10
